state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,units_of_measure_code,sample_duration,sample_duration_code,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method,method_code,state,county,date_of_last_change,cbsa_code
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,09:00,2022-01-07,19:00,15.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,10:00,2022-01-07,20:00,14.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,11:00,2022-01-07,21:00,10.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,12:00,2022-01-07,22:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,13:00,2022-01-07,23:00,9.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,14:00,2022-01-08,00:00,8.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,15:00,2022-01-08,01:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,16:00,2022-01-08,02:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,17:00,2022-01-08,03:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,18:00,2022-01-08,04:00,1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,19:00,2022-01-08,05:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,20:00,2022-01-08,06:00,7.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,21:00,2022-01-08,07:00,8.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,22:00,2022-01-08,08:00,9.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,1012,88101,2,19.509778,-155.913417,WGS84,PM2.5 - Local Conditions,2022-01-07,23:00,2022-01-08,09:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-28,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-11,20:00,2022-01-12,06:00,8.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-11,21:00,2022-01-12,07:00,10.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-11,22:00,2022-01-12,08:00,9.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-11,23:00,2022-01-12,09:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,00:00,2022-01-12,10:00,12.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,01:00,2022-01-12,11:00,8.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,02:00,2022-01-12,12:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,03:00,2022-01-12,13:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,04:00,2022-01-12,14:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,05:00,2022-01-12,15:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,06:00,2022-01-12,16:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,07:00,2022-01-12,17:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,08:00,2022-01-12,18:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,09:00,2022-01-12,19:00,-2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,10:00,2022-01-12,20:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,11:00,2022-01-12,21:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,12:00,2022-01-12,22:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,13:00,2022-01-12,23:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,14:00,2022-01-13,00:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,15:00,2022-01-13,01:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,16:00,2022-01-13,02:00,-3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,17:00,2022-01-13,03:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,18:00,2022-01-13,04:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,19:00,2022-01-13,05:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,20:00,2022-01-13,06:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,21:00,2022-01-13,07:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,22:00,2022-01-13,08:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-12,23:00,2022-01-13,09:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,00:00,2022-01-13,10:00,-1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,01:00,2022-01-13,11:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,02:00,2022-01-13,12:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,03:00,2022-01-13,13:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,04:00,2022-01-13,14:00,-2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,05:00,2022-01-13,15:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,06:00,2022-01-13,16:00,7.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,07:00,2022-01-13,17:00,-1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,08:00,2022-01-13,18:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,09:00,2022-01-13,19:00,0.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,10:00,2022-01-13,20:00,-1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,11:00,2022-01-13,21:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,12:00,2022-01-13,22:00,6.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,14:00,2022-01-14,00:00,-1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,15:00,2022-01-14,01:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,16:00,2022-01-14,02:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,17:00,2022-01-14,03:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,18:00,2022-01-14,04:00,1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,19:00,2022-01-14,05:00,7.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,20:00,2022-01-14,06:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,21:00,2022-01-14,07:00,3.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,22:00,2022-01-14,08:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-13,23:00,2022-01-14,09:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-14,00:00,2022-01-14,10:00,4.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-14,01:00,2022-01-14,11:00,5.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-14,02:00,2022-01-14,12:00,1.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
15,001,2023,88101,1,19.555444,-155.102028,WGS84,PM2.5 - Local Conditions,2022-01-14,03:00,2022-01-14,13:00,2.0,Micrograms/cubic meter (LC),105,1 HOUR,1,HOURLY,5.0,,1 - Deviation from a CFR/Critical Criteria Requirement.,FEM,Met One BAM-1022 Mass Monitor w/ VSCC or TE-PM2.5C - Beta Attenuation,209,Hawaii,Hawaii,2023-04-27,25900
